Block#,Pout,|COND|,P,Pe,Pmost,RP,Ndep,Ncon,Cdep,Blockbit,Branchbit,Maxbranchbit,Minbranchbit,Blockbranch,Rbit,NewRcond,Trojan
7.5305405,1.5126,1.3913947,0.3603256,-0.3154827,0.95486695,0.8876517,0.16660288,3.7859812,1.3380651,7.338723,3.5185242,3.5433123,4.907908,4.5098743,0.66256803,1.1221808,2
8.0,0.0625,0.9375,0.059,0.004,0.9375,0.063,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,0
1.077904,1.5068486,1.3300352,0.6218798,0.6257618,0.625291,1.1318904,-0.041798733,1.3468728,1.2160752,2.391101,1.1068895,1.1926925,1.3800627,3.634574,0.641891,2.2680075,2
2.6695437,0.6591837,1.3693036,0.5091962,0.3133597,0.5926722,0.8581847,-0.01455665,0.7650744,1.3129898,4.532901,0.9155615,1.1759851,1.1639967,8.187256,0.20046079,2.0952084,2
1.0771077,1.4717028,1.220517,0.7317172,1.0513165,0.7135196,1.6406518,-0.10827256,1.5195737,1.4818802,0.21073014,1.4320273,1.3490252,1.2128189,2.4005525,1.419115,4.506557,0
1.8628547,1.0272549,1.2223216,0.33822632,0.2658442,0.48600167,0.68722796,-0.043084614,1.3253642,1.0639659,2.7716157,0.9363057,1.1102874,1.0919447,4.8224697,0.39497638,2.086991,0
4.9141517,1.016016,1.3850131,0.2341317,0.064542755,0.39178932,0.57500565,0.007162824,1.2923505,1.132787,2.7147284,0.9949715,1.0796213,1.1036792,3.4561496,0.56757164,1.8585203,0
6.0,1.0,1.0,0.063,0.063,0.9375,0.067,0.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.25,1.125,0
2.6218138,0.96784997,1.4541785,0.14270535,0.10525156,0.4341743,0.4529516,-0.059894424,1.7916956,1.2206478,3.5306451,1.0539681,1.2836066,1.1594133,6.5257454,0.27999407,2.1883187,0
1.4317973,1.2430091,1.1670637,0.41160113,0.37814048,0.505109,0.8175216,-0.043183655,1.318501,1.0229305,2.2481267,0.9468207,1.0993145,1.1335462,3.4902487,0.48573315,2.0160332,0
6.366864,0.99806744,1.0384763,0.5462842,0.38855988,0.5073986,0.8628719,-0.029714275,1.2068906,0.8741722,1.3991358,1.0847094,1.1584485,0.71577305,2.38106,0.80771554,2.7387254,0
2.9587028,1.2662554,1.2220643,0.6011382,0.48341727,0.5665971,1.0466325,-0.007583931,1.0082208,1.0940678,2.1060207,1.0141513,1.0516765,1.1796236,2.7296693,0.7161136,2.1665616,0
2.2760668,1.1162245,1.2500092,0.33808225,0.27093259,0.47547925,0.71259785,-0.035677478,1.3424109,1.0817865,2.686513,0.9582325,1.1301025,1.1228739,4.2616634,0.43136573,1.9879035,0
6.0,1.0,15.0,0.938,0.938,0.9375,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.25,1.125,0
2.9997866,1.1372454,1.2039229,0.41979748,0.2973472,0.48118365,0.8085953,-0.010455612,1.1085162,1.0383084,2.2592962,0.94043463,1.0300744,1.1008817,3.0065699,0.58301914,1.954995,0
9.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
2.4234965,1.1402568,1.167176,0.38877028,0.29290482,0.47362283,0.77084005,-0.021853134,1.1701658,1.006565,2.24313,0.916186,1.0378463,1.0830452,3.1564496,0.5233142,1.927784,0
1.5381701,0.26719403,1.2993262,0.46272337,0.22156882,0.6095866,0.67662007,-0.039197262,0.79885995,1.2317535,4.617717,0.86384493,1.045351,1.028626,10.079657,0.16603152,2.6521866,2
3.0,0.25,1.0,0.125,0.031,0.5,0.25,0.0,1.0,1.0,5.0,1.0,1.0,1.0,9.0,0.2,2.0,0
9.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
1.3920522,1.4829009,1.3305355,0.6240371,0.98414135,0.6830852,1.5299772,-0.12119805,1.8079948,1.5589237,0.45364466,1.504669,1.4507835,1.246324,3.0212345,1.3831308,4.591456,0
-1.6651521,1.4632593,1.3882469,1.6327248,2.8450344,1.2605189,1.9601179,-0.25077963,-0.3579523,1.0929217,1.7593683,5.487486,3.2186182,5.486224,0.85952365,-0.40629685,1.8008676,0
4.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.3047945,1.0956975,1.1395025,0.3738013,0.27442467,0.46710706,0.74171996,-0.0241517,1.1536024,0.98219705,2.254478,0.89228815,1.0247791,1.0517726,3.286662,0.494604,1.9210415,0
1.569256,1.0213048,1.0839134,0.43542916,0.41933173,0.5215163,0.88887846,-0.05148574,1.1569355,1.046528,1.9155817,0.9511238,1.0645368,1.0041448,3.7928658,0.6203322,2.5640817,0
1.7916758,1.0742149,1.5713924,0.25097698,0.26158655,0.5230514,0.6084669,-0.07630808,1.9099522,1.3656436,3.9163535,1.1600336,1.3880452,1.3166811,7.666043,0.28673184,2.451655,0
7.538359,1.4746373,1.3662732,0.52248716,-0.2534708,1.2227975,1.1463393,0.21993336,3.1335447,1.2521389,7.786285,2.8154452,3.4398048,3.9369845,5.557195,0.6053094,0.575477,2
1.0161011,1.2724438,1.2095649,0.8258127,1.0784341,0.77911544,1.2366948,-0.05843596,0.8004818,1.0182477,2.1301847,2.3302581,1.8059888,2.350518,2.4511733,0.3284563,1.8980391,0
1.5135075,1.1656892,1.0621558,0.44561213,0.42250553,0.50845724,0.894081,-0.043076128,1.1586897,0.98717153,1.7431214,0.9260751,1.0416963,1.0361137,2.8713155,0.6091529,2.267637,0
9.399069,1.0614781,1.1761268,0.7570841,0.54310656,0.5896487,1.1055909,-0.012171072,1.2005547,1.0010949,1.2135686,1.3187051,1.2806227,0.7168582,1.9957554,1.128222,3.3154435,0
2.214967,1.309153,2.0169477,0.38550913,0.29861635,0.49587306,0.85384774,-0.009042446,1.6418297,1.0177101,2.876049,1.0469055,1.3916389,1.205921,4.059898,0.45899266,1.8073195,0
5.233073,0.46273422,1.4762543,0.6229195,0.37085706,0.6607924,1.1441244,0.07592588,0.015364587,1.6550146,7.4902616,1.0348525,1.2902372,1.2166704,11.9128065,-0.1841457,1.4960617,0
2.4973302,0.9830338,1.3652922,0.31122857,0.22889021,0.49051613,0.6596013,-0.04000735,1.407967,1.1913378,3.3398795,1.0014946,1.1944106,1.1609488,5.8595605,0.35660136,2.1313722,0
0.9117636,1.1102544,1.0448799,0.5442696,0.455397,0.5580926,0.9411216,-0.033303864,0.9417695,0.9626894,2.1988754,0.8594907,0.98455465,1.0747734,3.6301537,0.4972654,2.0718503,0
1.8827577,0.1195173,0.50720394,0.562822,0.5840342,0.96621466,0.8959938,0.2027395,1.7418907,0.82522345,5.0679607,1.5935965,3.0596886,0.69661087,2.3406906,0.27252758,1.4538121,0
9.347737,1.0152857,1.0645541,0.76418775,0.55731565,0.58661103,1.0889757,-0.023374148,1.1908969,0.9046664,0.94556344,1.2874937,1.272747,0.601676,1.82319,1.1132572,3.395763,0
11.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.5,2.5,0
0.0830546,-0.39450926,4.6770506,0.7101185,0.27232695,1.4561307,1.4558609,1.7111098,3.461743,1.1661756,7.5673146,1.537494,5.308211,-0.23324803,3.6168232,0.8136338,0.30838734,2
0.9618921,1.2058407,1.2327017,0.71619505,0.8322704,0.70119035,1.3972996,-0.07538183,1.201009,1.3659942,1.6090913,1.2244195,1.2186091,1.2128469,4.330985,1.0026163,3.6610785,0
4.953485,0.36062664,1.3958024,0.58738106,0.3452282,0.6550943,1.0982412,0.0781123,-0.020385087,1.6109252,7.7195535,1.0312583,1.2378838,1.1356941,12.6065445,-0.25868124,1.5452733,0
6.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
5.4626784,1.1690452,1.0983944,0.70595115,0.7004992,0.61417294,1.249466,-0.0533092,1.2601149,1.1021144,0.73998636,1.2734969,1.2484262,0.851688,2.0542073,1.1591984,3.626101,0
6.3150396,-0.11939919,1.1338625,0.67565656,0.2907098,0.674268,1.1991777,0.16120976,-0.94529206,1.5355276,8.855256,0.9538467,0.9329001,0.8678806,14.219007,-0.3907944,1.3802562,0
4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.333333,1.666667,0
4.30212,0.05111611,1.6795411,0.8153941,0.42939943,0.78849524,1.2209502,0.037543304,-0.32013476,1.8604212,8.513652,0.85835654,1.4574372,1.3453289,15.129709,-0.3774507,1.7041266,2
1.8951395,1.1706135,1.2733154,0.24063742,0.23011866,0.44574744,0.60346574,-0.056256212,1.6294281,1.0750408,2.6548953,0.98824847,1.1939584,1.125515,4.4536257,0.37849176,2.0191097,0
7.757855,1.26797,1.2429178,0.85776174,0.91103405,0.69776297,1.5007687,-0.06897297,1.5189805,1.2913042,0.31777096,1.5804136,1.4671779,0.8499545,2.010541,1.5218264,4.597926,0
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.2153695,1.0588508,1.0059719,0.45637935,0.31350666,0.4784689,0.82639575,-0.009061219,0.85015,0.8830867,1.8818669,0.80693835,0.9062915,0.98034966,2.3962035,0.54898435,1.834934,0
2.0,0.5,1.0,0.25,0.125,0.5,0.5,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,0.333333,2.333333,0
8.81432,1.0738931,1.4386519,0.6058271,0.34129366,0.5271306,0.988472,0.032948367,1.0832682,1.20966,2.1139688,1.2567533,1.1767216,1.0214736,2.3893886,1.039229,2.675736,0
9.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
4.7150264,1.0299679,1.1512918,0.38718805,0.25490126,0.45524073,0.7185382,-0.023532722,1.268236,0.9613191,1.9869893,1.0021768,1.1109678,0.9015062,2.9843578,0.6295459,2.263195,0
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,0.333333,2.0,0
2.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
5.3953533,1.1959536,1.2488511,0.5280837,0.37898213,0.5839902,0.90585494,-0.013911664,1.1742189,1.0580232,2.1376321,1.0349315,1.2266513,1.0496312,2.837288,0.7106886,2.259417,0
3.7517834,0.85943097,1.4016355,0.1928865,0.05853261,0.4192053,0.49019137,-0.024482911,1.438462,1.1714288,3.3243415,0.9909892,1.1523529,1.0922551,5.606048,0.38288134,2.067555,0
8.815892,1.6243219,1.2236605,0.06317839,-0.8831632,0.9328494,0.5189526,0.14210293,6.5425587,1.2688721,9.975834,6.122634,4.968495,8.603673,4.1198606,0.84531605,1.527402,2
6.321834,1.0142171,1.1267202,0.47345495,0.330306,0.485484,0.7903029,-0.030949686,1.3390771,0.93640935,1.6663065,1.1075486,1.1952307,0.77984303,2.7782743,0.76282585,2.6673584,0
10.0,1.0,1.0,0.004,0.004,0.99609375,0.004,0.0,8.0,1.0,8.0,8.0,8.0,8.0,2.0,0.125,1.03125,1
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5,1.25,0
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,3.0,2.0,2.0,1.0,8.0,0.333333,1.666667,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,134.0,1.0,128.0,1.0,13.0,5.8e-05,0.000816,1
7.8301215,1.063682,1.2733476,0.55628,0.37516764,0.5193503,0.9017837,-0.012070834,1.3278832,1.0640497,1.7906805,1.2309692,1.2480518,0.86141324,2.7035441,0.9195049,2.84907,0
3.6393409,0.8596819,1.0421537,0.9512376,1.2101564,0.8904079,1.4469439,-0.048487872,2.5769067,0.8755834,6.39914,6.7639112,3.9266002,6.7511873,2.9944055,0.11823386,1.5963525,0
4.2884383,0.9277338,1.431686,0.5442985,0.36324552,0.569996,1.025447,0.024525356,0.5707839,1.4184761,4.9427385,0.9463348,1.3002493,1.2587563,7.047917,0.14310256,1.4261961,2
1.4345655,0.647586,1.1907401,0.45712513,0.28846884,0.56445134,0.7459644,-0.037076138,0.9197006,1.1018893,3.50745,0.8618455,1.0261779,1.0360498,7.0721164,0.3044992,2.3500643,0
10.598263,1.0444134,1.1431524,0.82105124,0.62271476,0.61527026,1.1774714,-0.024909342,1.290312,0.98879695,0.8294788,1.4181519,1.3618326,0.6021277,1.8065965,1.26522,3.7662287,0
3.342723,1.1518114,1.2181301,0.50768757,0.34531233,0.5094573,0.91991234,0.008396827,0.9161167,1.0664161,2.2108018,0.94409007,0.98053813,1.1405034,2.6100106,0.67202234,1.9489913,0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,128.0,32.0,32.0,32.0,4.0,0.007813,0.250977,0
7.028341,1.1484596,1.1298089,0.7288353,0.57825375,0.59798557,1.1048479,-0.027824122,1.216613,0.98496246,1.32861,1.2313788,1.2433555,0.81347036,2.2863746,0.9835306,3.0768023,0
4.3173404,0.96650374,1.4298081,0.58493906,0.38925558,0.5776246,1.0694801,0.026121866,0.5158978,1.4076483,4.697204,0.9263303,1.2878907,1.2767404,6.469949,0.20015262,1.4053631,2
3.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.0,0.5,1.0,0.125,0.063,0.5,0.25,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,0.333333,2.0,0
4.8721566,0.9320663,1.5260655,0.60147053,0.38462532,0.59255385,1.095371,0.034724645,0.48143473,1.5058037,5.1324983,0.96457505,1.3364514,1.3319812,7.1432905,0.1833695,1.4079554,2
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
2.2091036,1.4030991,1.4149733,0.3754395,0.37204754,0.5618609,0.8091352,-0.047547817,1.6102612,1.2139755,2.8265748,1.058563,1.3089905,1.3345721,4.2733006,0.47375536,2.0123596,2
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
6.658057,0.84989583,1.070989,0.4304899,0.18450296,0.43002093,0.72042286,0.009780746,0.9362842,0.8765043,1.6796935,0.95610744,0.998732,0.74130094,2.0671723,0.75625956,2.2697852,0
8.961709,1.4871047,1.2965864,0.2993624,-0.66814977,0.84086174,0.7821864,0.34882745,4.1909814,1.6282479,8.659144,3.860577,3.7812095,5.864241,5.1370797,0.73507625,1.1103415,2
1.6755115,1.6795254,5.0866356,0.5173733,0.42049354,0.58592236,1.2401509,0.03179862,1.7306886,0.74835825,3.7996237,1.1215645,2.4081855,1.3172146,4.7736006,0.3094223,1.1240902,2
6.9843736,1.3853464,1.6380925,0.72315896,0.54196304,0.62516165,1.2206147,0.025016695,1.2187922,1.4338391,2.5509398,1.3682103,1.2663661,1.3684016,3.0212984,1.0585757,2.6902552,0
2.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,129.0,1.0,129.0,1.0,128.0,1.0,3.0,6.1e-05,0.000242,1
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,0.25,2.0,0
7.3531194,0.97176,1.198204,0.4618947,0.27360648,0.46966106,0.77309775,-0.012479462,1.2844287,0.9841106,1.7830291,1.1322063,1.1835666,0.7945523,2.6708279,0.8190353,2.6436396,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,32.0,32.0,32.0,32.0,1.0,0.03125,1.000977,0
4.0622916,1.1330092,1.1407131,0.48637104,0.3829169,0.50978196,0.85573125,-0.03100942,1.2519128,0.981634,1.8945415,1.0314848,1.1307654,0.9584819,2.9453678,0.6664976,2.3686228,0
6.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
2.365171,1.3616838,1.288822,0.63773376,0.6276911,0.61063,1.2139202,-0.026962126,1.1437366,1.2487328,1.8157594,1.1354649,1.1320398,1.2696567,2.782158,0.89039814,2.683126,0
7.5448866,1.0294381,1.054404,0.6681556,0.4901423,0.55514216,0.9995761,-0.025705826,1.1743233,0.89896715,1.1957946,1.1782174,1.2051548,0.6887777,2.0978107,0.9556932,3.0330663,0
5.1246862,1.8369725,1.7873273,0.7259488,0.59373116,0.9771933,1.3071895,0.01789315,0.9331591,1.5885944,4.4106965,0.95452106,1.7451888,1.8829885,4.492564,0.43198174,1.1159842,2
2.6399424,1.2709503,1.2561721,0.4670779,0.41378412,0.5282986,0.88555014,-0.035365447,1.3558402,1.0974705,2.28019,1.0458076,1.1572301,1.1591982,3.4711165,0.5971593,2.2082033,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,0.333333,2.333333,0
0.8774406,1.1412952,1.1808016,0.5079647,0.4550467,0.57095623,0.9103708,-0.046695024,1.1816648,1.0787135,2.6207094,0.9487668,1.0954561,1.1644137,4.671761,0.45750445,2.2072713,2
4.421597,0.6526667,0.7964028,0.4017472,0.040879756,0.9609098,0.7706369,0.21397755,3.472037,1.0072014,6.8860836,3.5976574,3.9786704,3.98758,3.1078846,0.4183656,1.3065712,2
0.8962543,1.4421678,1.223579,0.63049793,0.7838794,0.64397275,1.3046432,-0.0775103,1.4310112,1.2840978,1.3112844,1.2157309,1.2463908,1.2431736,3.0464034,0.95575607,3.2598138,0
1.7589586,1.3387924,1.2086302,0.6019546,0.91940254,0.64803624,1.4844663,-0.10987898,1.5959814,1.4573858,0.15144163,1.4149165,1.3474036,1.1107239,2.4381251,1.4048378,4.5450974,0
1.0596645,1.6088116,1.4037348,0.7024867,0.9653926,0.71278596,1.5172627,-0.09669974,1.6982019,1.5266486,1.1916203,1.4414768,1.4139867,1.3988626,3.3693957,1.185841,3.9138904,0
-2.1604993,1.5281372,1.3372813,1.4632715,2.6257858,1.0470824,1.8014421,-0.3152508,-0.4117955,1.1596335,1.2815847,4.517562,2.4834735,4.8676486,0.98121846,-0.30299795,2.1964045,0
-4.058206,-1.3307736,-0.42687574,1.366299,2.3223507,1.7197437,1.5893931,0.3571824,1.5694366,0.4842113,7.6736703,5.1847343,6.401974,2.5218987,-0.15568328,-0.5578522,1.0467244,0
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,14.0,0.125,1.875,0
1.1738726,1.3160033,1.1626359,0.5219322,0.64211226,0.58120584,1.1302369,-0.07417092,1.4165549,1.1900932,1.3537908,1.1324437,1.1989594,1.1369146,3.0427184,0.8546754,3.051049,0
2.261093,1.1731727,1.9060344,0.36512047,0.26652613,0.48417994,0.7892511,-0.016019598,1.4013984,0.9806731,2.803711,0.96857905,1.3183774,1.1220458,4.170991,0.4246208,1.8183086,2
5.706021,0.99038863,1.1626401,0.40502846,0.24333975,0.45301783,0.72486424,-0.016115803,1.2424649,0.9623915,1.9178033,1.0340495,1.1197402,0.8563876,2.816886,0.69377625,2.3610587,0
8.097314,1.368984,1.5655923,0.92949325,0.46978986,1.1310837,1.7063959,0.23592561,0.40679955,1.6149561,7.3438206,1.5293279,2.4596496,2.0810814,6.703134,0.1754792,-0.017840505,2
3.330502,1.1927503,1.1143287,0.55279917,0.46069187,0.5431579,0.9497001,-0.031473443,1.1668754,0.9825473,1.8327479,1.0155218,1.1055455,1.0050006,2.8152125,0.6766357,2.3513052,0
6.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,3.0,2.0,2.0,1.0,8.0,0.333333,1.666667,0
0.80096704,1.2383431,1.5235331,0.25233263,0.2891504,0.56106496,0.6658439,-0.0886738,1.2925215,0.92224085,3.5339696,1.0947394,1.7987666,0.92798567,7.165055,0.32263994,1.9571545,0
6.2744184,0.5806308,1.4682615,0.8034918,0.50968003,0.7096398,1.4426274,0.121390514,-0.5046096,1.7455544,7.974686,1.0136012,1.3156742,1.2884499,11.372976,-0.21167402,1.0181907,0
5.7054214,0.80348015,1.2101572,0.6662429,0.48865646,0.6318295,1.3499312,0.1276946,-0.22939074,1.4995449,6.970415,1.0915469,1.1338923,1.1246713,9.33404,-0.09749676,1.0583549,0
2.9628363,1.0641255,1.3474376,0.44580984,0.33579624,0.52885556,0.8682486,-0.014749519,1.0480087,1.2396113,3.5866828,0.96516675,1.2149229,1.2093562,5.430887,0.33283108,1.8075442,0
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,3.0,2.0,2.0,1.0,8.0,0.333333,1.666667,0
3.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,6.0,1.0,2.0,1.0,12.0,0.083333,1.083333,0
2.349901,0.025245637,1.4460247,0.52657586,0.21502116,0.6623164,0.74211097,-0.0220562,0.50747246,1.436884,6.041959,0.8654491,1.1489369,1.0912042,12.665187,-0.02436991,2.575623,2
8.357011,0.9408755,1.1264923,0.60533464,0.36059144,0.5100941,0.92242765,0.00366311,1.0336971,0.93980634,1.4223578,1.1429598,1.132755,0.71808887,1.9294546,0.9684309,2.8101728,0
2.0964432,0.46751636,1.5751467,0.59182733,0.38293964,0.6992738,0.91541374,-0.031791672,0.8496238,1.5390384,5.601479,1.0332265,1.2706589,1.3018061,11.365243,0.14641432,2.6431844,2
8.0,1.0,1.0,0.063,0.063,0.9375,0.067,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,134.0,1.0,128.0,1.0,13.0,5.8e-05,0.000816,1
8.0,1.0,15.0,0.938,0.938,0.9375,1.0,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,1
5.0,0.25,1.0,0.125,0.031,0.5,0.25,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,0.25,2.0,0
1.8001552,1.3214576,1.3372912,0.35348505,0.35736492,0.5019847,0.7733177,-0.0518317,1.6110513,1.1542512,2.6107051,1.0598836,1.2237179,1.2415466,4.1863894,0.47826314,2.109449,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
3.1040108,0.606305,1.2582302,0.38074762,0.16276631,0.5030625,0.66966146,-0.010048313,0.83434415,1.142389,3.780903,0.8518634,1.0499878,1.0185068,6.7298665,0.27973557,2.0400486,0
1.1257145,1.5033228,1.2971547,0.67544127,0.96065164,0.6917289,1.5156232,-0.10314284,1.6271124,1.4768746,0.73063534,1.4135058,1.37392,1.2741423,2.9359088,1.2632952,4.1463313,0
1.7539241,1.2611349,1.3043365,0.3026659,0.26014683,0.4778819,0.71092415,-0.037903875,1.3025646,0.92439604,2.5429497,0.96764034,1.3498025,0.9913013,4.3216414,0.4651971,1.8689148,0
4.2106137,1.124965,1.1949459,0.44138807,0.3335564,0.49178794,0.8078635,-0.026855882,1.2944205,1.0178168,2.0560713,1.0384611,1.1381074,0.9914632,3.106781,0.64896774,2.3040335,0
0.90699327,0.67225575,1.0623912,0.54931194,0.3689991,0.58971274,0.8544431,-0.03187424,0.6977698,1.0136656,3.1250246,0.7959411,0.9408119,0.9939132,6.2840643,0.34611148,2.3009129,2
1.6614144,0.8614111,1.219508,0.38395947,0.27332908,0.52037096,0.7059252,-0.042133342,1.1731232,1.0894713,3.134278,0.91056955,1.0839667,1.0733982,5.915894,0.34837675,2.213396,0
8.589333,0.95560944,1.0255777,0.6831013,0.46555895,0.5453663,0.9920893,-0.017017405,1.1008432,0.8635396,1.0442299,1.18445,1.1900117,0.6021435,1.7948701,1.0159967,3.1138701,0
2.3886788,0.47372964,1.0618132,0.36640513,0.12326046,0.48107398,0.5968096,-0.014894342,0.7028851,0.9532496,3.1885834,0.7361567,0.8923217,0.8592273,6.0920515,0.29834855,2.0994287,0
4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
4.31998,1.2831161,1.3071493,0.5587867,0.2649374,0.8516018,1.0138465,0.13578516,1.343473,1.1762322,3.5763166,1.2967525,2.112288,1.6356823,3.8063517,0.44867605,1.1575323,2
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
6.073032,0.9712392,1.1479694,0.43657118,0.25335276,0.45890656,0.75537723,-0.009321027,1.1640136,0.951879,1.8360283,1.0336266,1.1000239,0.8343017,2.6002846,0.7349379,2.3886735,0
3.7296844,0.34849384,1.5427701,0.80434394,0.4856497,0.751907,1.2493258,0.030415583,-0.1639219,1.6963369,7.300068,0.8485757,1.3922849,1.3191621,12.471595,-0.22227986,1.5980115,2
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.25,1.25,0
3.6283398,1.1970235,1.113769,0.8757001,0.8111649,1.122838,1.402408,0.09637028,1.9229066,0.85431254,4.3858004,3.8718653,3.1610446,3.7577255,2.4730213,0.468567,1.2215804,2
4.3536067,1.3744872,1.3475281,0.5834784,0.28732973,0.9343173,1.0547265,0.14056483,1.346858,1.1649562,3.3788905,1.1754203,2.1129303,1.4720275,3.5465078,0.52614504,1.1474504,2
2.4760795,1.0710189,1.1972038,0.32330853,0.23382807,0.4547345,0.68278766,-0.028893324,1.2570301,1.0274,2.5356205,0.91519135,1.0800678,1.0672812,3.8689723,0.4379217,1.9158456,0
2.0,0.5,1.0,0.5,0.25,0.5,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,14.0,0.125,1.875,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
5.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
1.2221723,0.8486226,1.2412672,0.4303769,0.32818353,0.5580544,0.7586465,-0.04899785,1.1677116,1.1309887,3.3320398,0.9292486,1.1068418,1.1102142,6.5711145,0.32915702,2.3283215,0
4.6690707,1.1146662,1.563518,0.5314352,0.37859666,0.5645064,1.0365162,0.019578714,0.8261919,1.489793,4.6588607,1.038523,1.3717992,1.3742064,6.2972813,0.26896343,1.4983716,0
1.4444039,0.7322799,1.7332076,0.22775735,0.16672245,0.6040828,0.5367127,-0.08804766,1.2809546,1.1820477,5.1423206,1.1389214,1.8109025,0.9866861,11.274166,0.14536604,2.4104683,0
1.7078588,1.3745074,1.2156892,0.69229376,0.7592429,0.6470232,1.356292,-0.045665435,1.0826566,1.2853684,1.6975458,1.1426785,1.2007937,1.23952,2.9956846,0.8934411,2.898194,0
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
